work_id,work_name,work_type,district,sanctioned_amount,expenditure,physical_progress_pct,financial_progress_pct,utilisation_pct,cost_overrun_pct,progress_gap,delay_days,payment_irregularity,cost_per_progress,anomaly_score,anomaly_flag,duplicate_risk_score,delay_risk,utilisation_irregularity,fund_diversion_score,risk_score,risk_band,risk_reasons
WRK00211,Road Construction at District_1 Sector 35,Road Construction,District_1,2293379.36,1567878.09,72.4,68.4,68.36540510245109,-31.634594897548908,-4.0,692,0.08000000000000114,21655.774723756906,4.1,0,71.2,100.0,0.0,0.028000000000000396,24.6,Low,Delayed by 692 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 71/100) | Anomaly pattern detected by ML model (score 4/100 on cost/progress/payment behaviour)
WRK00270,Water Supply at District_2 Sector 28,Water Supply,District_2,4198763.91,2502342.4,59.1,58.1,59.597120810729265,-40.402879189270735,-1.0,652,3.3599999999999994,42340.818950930625,7.4,0,62.0,100.0,0.0,1.9884422856481514,24.6,Low,Delayed by 652 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 62/100) | Anomaly pattern detected by ML model (score 7/100 on cost/progress/payment behaviour)
WRK00120,Bridge at District_11 Sector 36,Bridge,District_11,2126382.71,1740067.84,80.1,78.1,81.83229819433588,-18.16770180566413,-2.0,956,0.0,21723.693383270915,3.8,0,71.9,100.0,0.0,0.0,24.6,Low,Delayed by 956 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 72/100)
WRK00112,Anganwadi Center at District_10 Sector 27,Anganwadi Center,District_10,4288316.1,2273101.63,41.1,51.7,53.006858099849495,-46.993141900150505,10.600000000000001,1068,10.32,55306.609002433084,23.1,0,0.0,100.0,12.72,12.201859896801292,24.5,Low,"Delayed by 1068 days beyond planned completion | Anomaly pattern detected by ML model (score 23/100 on cost/progress/payment behaviour) | Utilisation irregularity: 53% of funds used vs 41% physical work done | Fund diversion signal: financial progress (52%) far ahead of physical progress (41%), payment irregularity 10/100"
WRK00185,School Building at District_12 Sector 20,School Building,District_12,2332261.77,1373158.65,51.8,56.4,58.876695046113966,-41.123304953886034,4.600000000000001,713,0.0,26508.854247104246,2.5,0,63.0,100.0,5.520000000000001,3.1574350966011173,24.5,Low,Delayed by 713 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 63/100)
WRK00387,Drainage at District_1 Sector 15,Drainage,District_1,11092701.18,5785525.06,51.2,54.6,52.15614272952046,-47.843857270479546,3.3999999999999986,778,15.600000000000001,112998.53632812499,28.4,0,0.0,100.0,4.079999999999998,11.959337996187646,24.5,Low,"Delayed by 778 days beyond planned completion | Anomaly pattern detected by ML model (score 28/100 on cost/progress/payment behaviour) | Fund diversion signal: financial progress (55%) far ahead of physical progress (51%), payment irregularity 16/100"
WRK00282,Anganwadi Center at District_6 Sector 12,Anganwadi Center,District_6,2918850.56,2315442.19,90.4,83.5,79.32719207111447,-20.672807928885543,-6.900000000000006,924,0.0,25613.2985619469,6.7,0,65.0,100.0,0.0,0.009444300976930147,24.5,Low,Delayed by 924 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 65/100) | Anomaly pattern detected by ML model (score 7/100 on cost/progress/payment behaviour)
WRK00351,Community Hall at District_5 Sector 4,Community Hall,District_5,9730004.34,5952479.48,49.5,61.0,61.17653468590334,-38.82346531409666,11.5,860,4.640000000000001,120252.11070707072,21.0,0,0.0,100.0,13.799999999999999,13.93904295857957,24.4,Low,"Delayed by 860 days beyond planned completion | Anomaly pattern detected by ML model (score 21/100 on cost/progress/payment behaviour) | Fund diversion signal: financial progress (61%) far ahead of physical progress (50%), payment irregularity 5/100 | Utilisation irregularity: 61% of funds used vs 50% physical work done"
WRK00597,Bridge at District_1 Sector 26,Bridge,District_1,1055008.09,573134.56,53.8,54.7,54.325134132383766,-45.67486586761624,0.9000000000000057,954,3.2,10653.058736059482,5.4,0,62.7,100.0,1.0800000000000067,1.7275000000000038,24.3,Low,Delayed by 954 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 63/100) | Anomaly pattern detected by ML model (score 5/100 on cost/progress/payment behaviour)
WRK00435,School Building at District_10 Sector 35,School Building,District_10,515761.7,302868.42,59.6,58.7,58.72254958055241,-41.27745041944759,-0.8999999999999986,725,0.0,5081.684899328859,3.6,0,70.1,100.0,0.0,0.0,24.3,Low,Delayed by 725 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 70/100)
WRK00173,Bridge at District_9 Sector 9,Bridge,District_9,2023047.25,1285376.63,70.3,61.8,63.53665886943569,-36.46334113056431,-8.5,808,0.0,18284.16258890469,4.5,0,68.4,100.0,0.0,0.0,24.3,Low,Delayed by 808 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 68/100) | Anomaly pattern detected by ML model (score 4/100 on cost/progress/payment behaviour)
WRK00305,Community Hall at District_1 Sector 35,Community Hall,District_1,2654279.81,1618811.65,66.3,60.9,60.98873388936338,-39.01126611063662,-5.399999999999999,692,0.15999999999999945,24416.465309200605,4.7,0,66.5,100.0,0.0,0.0559999999999998,24.2,Low,Delayed by 692 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 66/100) | Anomaly pattern detected by ML model (score 5/100 on cost/progress/payment behaviour)
WRK00544,School Building at District_11 Sector 32,School Building,District_11,2170587.71,1643617.63,76.8,78.2,75.7222397615068,-24.277760238493197,1.4000000000000057,813,0.0,21401.271223958334,0.9,0,71.3,100.0,1.6800000000000068,0.9450000000000038,24.2,Low,Delayed by 813 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 71/100)
WRK00590,School Building at District_11 Sector 16,School Building,District_11,2543501.36,2141020.32,89.8,87.7,84.1761028191469,-15.823897180853091,-2.0999999999999943,861,0.0,23842.097104677057,3.5,0,68.8,100.0,0.0,0.0,24.1,Low,Delayed by 861 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 69/100)
WRK00016,Anganwadi Center at District_12 Sector 35,Anganwadi Center,District_12,12467233.2,11766141.5,91.1,92.9,94.37652533843676,-5.623474661563235,1.8000000000000114,783,8.88,129156.32821075742,29.5,0,0.0,100.0,2.1600000000000135,9.302986389779548,24.1,Low,Delayed by 783 days beyond planned completion | Anomaly pattern detected by ML model (score 30/100 on cost/progress/payment behaviour)
WRK00411,Irrigation Canal at District_1 Sector 34,Irrigation Canal,District_1,458863.0,211279.23,44.0,47.4,46.044076336510024,-53.95592366348997,3.3999999999999986,552,14.080000000000002,4801.800681818182,29.6,0,0.0,100.0,4.079999999999998,7.222999999999999,24.1,Low,Delayed by 552 days beyond planned completion | Anomaly pattern detected by ML model (score 30/100 on cost/progress/payment behaviour)
WRK00456,Road Construction at District_12 Sector 15,Road Construction,District_12,3171700.4,2196940.39,71.8,70.4,69.2669581906286,-30.733041809371397,-1.3999999999999915,758,0.0,30598.055571030643,1.9,0,71.2,100.0,0.0,0.2487355849980868,24.1,Low,Delayed by 758 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 71/100)
WRK00337,Anganwadi Center at District_1 Sector 9,Anganwadi Center,District_1,2110487.79,1515569.79,77.2,71.7,71.81135077782184,-28.188649222178157,-5.5,1003,0.0,19631.733031088082,6.2,0,63.1,100.0,0.0,0.0,24.1,Low,Delayed by 1003 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 63/100) | Anomaly pattern detected by ML model (score 6/100 on cost/progress/payment behaviour)
WRK00278,School Building at District_2 Sector 13,School Building,District_2,897709.79,636355.9,70.5,69.7,70.88659465326762,-29.113405346732378,-0.7999999999999972,939,2.8800000000000012,9026.324822695036,4.8,0,64.5,100.0,0.0,1.0080000000000005,24.1,Low,Delayed by 939 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 64/100) | Anomaly pattern detected by ML model (score 5/100 on cost/progress/payment behaviour)
WRK00063,Drainage at District_6 Sector 4,Drainage,District_6,3018298.05,1593213.66,56.3,52.5,52.785166792921586,-47.21483320707841,-3.799999999999997,649,0.0,28298.64404973357,6.4,0,61.1,100.0,0.0,0.13835324651668585,24.0,Low,Delayed by 649 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 61/100) | Anomaly pattern detected by ML model (score 6/100 on cost/progress/payment behaviour)
WRK00226,Bridge at District_1 Sector 2,Bridge,District_1,1081658.12,643405.9,65.3,61.6,59.483295886504315,-40.516704113495685,-3.6999999999999957,932,2.6400000000000006,9853.076569678407,5.2,0,62.7,100.0,0.0,0.9240000000000002,24.0,Low,Delayed by 932 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 63/100) | Anomaly pattern detected by ML model (score 5/100 on cost/progress/payment behaviour)
WRK00031,Irrigation Canal at District_7 Sector 6,Irrigation Canal,District_7,516496.29,359982.73,66.4,69.8,69.69706016668582,-30.302939833314195,3.3999999999999915,767,0.0,5421.426656626505,1.7,0,63.4,100.0,4.079999999999989,2.2949999999999946,24.0,Low,Delayed by 767 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 63/100)
WRK00175,Bridge at District_6 Sector 8,Bridge,District_6,1275964.4,852256.81,67.9,64.2,66.79314955809113,-33.20685044190887,-3.700000000000003,644,0.0,12551.646686303387,5.9,0,62.4,100.0,0.0,0.0,24.0,Low,Delayed by 644 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 62/100) | Anomaly pattern detected by ML model (score 6/100 on cost/progress/payment behaviour)
WRK00153,Anganwadi Center at District_2 Sector 24,Anganwadi Center,District_2,6466571.87,4396919.71,69.5,69.5,67.99460051466187,-32.005399485338124,0.0,959,0.0,63265.03179856115,5.6,0,61.2,100.0,0.0,1.8169008280238879,24.0,Low,Delayed by 959 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 61/100) | Anomaly pattern detected by ML model (score 6/100 on cost/progress/payment behaviour)
WRK00368,Community Hall at District_1 Sector 14,Community Hall,District_1,1213870.33,790463.6,65.1,66.7,65.11927843231821,-34.88072156768179,1.6000000000000085,827,0.0,12142.298003072197,0.1,0,70.7,100.0,1.9200000000000101,1.0800000000000058,24.0,Low,Delayed by 827 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 71/100)
WRK00508,School Building at District_1 Sector 24,School Building,District_1,2870051.2,2110965.97,68.3,71.2,73.55150911593493,-26.448490884065063,2.9000000000000057,710,0.0,30907.261639824308,2.4,0,62.0,100.0,3.4800000000000066,2.221078899746219,23.9,Low,Delayed by 710 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 62/100)
WRK00216,Anganwadi Center at District_6 Sector 8,Anganwadi Center,District_6,2371764.95,2484326.64,96.4,100.0,104.74590409981393,4.745904099813936,3.5999999999999943,716,0.0,25771.023236514524,20.9,0,0.0,100.0,13.811808199627848,2.4470158114498197,23.8,Low,Delayed by 716 days beyond planned completion | Anomaly pattern detected by ML model (score 21/100 on cost/progress/payment behaviour) | Utilisation irregularity: 105% of funds used vs 96% physical work done
WRK00145,Water Supply at District_7 Sector 30,Water Supply,District_7,5427918.41,4428396.13,71.9,81.4,81.58553234406483,-18.414467655935166,9.5,1149,4.4,61591.04492350486,22.4,0,0.0,100.0,11.4,9.689041751736555,23.8,Low,Delayed by 1149 days beyond planned completion | Anomaly pattern detected by ML model (score 22/100 on cost/progress/payment behaviour) | Utilisation irregularity: 82% of funds used vs 72% physical work done
WRK00448,Anganwadi Center at District_3 Sector 18,Anganwadi Center,District_3,2272686.48,1418830.93,70.4,65.4,62.42968145786655,-37.57031854213345,-5.0,798,0.0,20153.848437499997,1.9,0,69.1,100.0,0.0,0.0,23.8,Low,Delayed by 798 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 69/100)
WRK00420,Water Supply at District_4 Sector 7,Water Supply,District_4,461140.71,362912.63,80.2,77.4,78.6988921450895,-21.30110785491049,-2.799999999999997,897,1.2000000000000002,4525.095137157107,6.2,0,60.3,100.0,0.0,0.42000000000000004,23.8,Low,Delayed by 897 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 60/100) | Anomaly pattern detected by ML model (score 6/100 on cost/progress/payment behaviour)
WRK00439,Anganwadi Center at District_3 Sector 23,Anganwadi Center,District_3,2623536.16,1923477.52,71.3,71.8,73.3162191292229,-26.683780870777102,0.5,858,0.08000000000000114,26977.244319775597,1.5,0,67.9,100.0,0.6,0.44041997634711894,23.7,Low,Delayed by 858 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 68/100)
WRK00208,School Building at District_2 Sector 16,School Building,District_2,12596227.91,5821530.38,43.2,48.2,46.21645798722294,-53.78354201277706,5.0,754,1.0400000000000007,134757.64768518516,25.5,0,0.0,100.0,6.0,8.987875510514213,23.6,Low,Delayed by 754 days beyond planned completion | Anomaly pattern detected by ML model (score 26/100 on cost/progress/payment behaviour)
WRK00243,Anganwadi Center at District_7 Sector 21,Anganwadi Center,District_7,3214992.93,1167521.37,27.0,37.3,36.31489696619644,-63.68510303380356,10.299999999999997,920,0.0,43241.532222222224,22.3,0,0.0,100.0,12.359999999999996,7.808180669149994,23.6,Low,Delayed by 920 days beyond planned completion | Anomaly pattern detected by ML model (score 22/100 on cost/progress/payment behaviour) | Utilisation irregularity: 36% of funds used vs 27% physical work done
WRK00158,Anganwadi Center at District_4 Sector 4,Anganwadi Center,District_4,8845673.54,6329935.91,85.9,74.8,71.55968261066981,-28.44031738933019,-11.100000000000009,1007,15.360000000000003,73689.59150174621,29.8,0,0.0,100.0,0.0,7.693327683773248,23.6,Low,Delayed by 1007 days beyond planned completion | Anomaly pattern detected by ML model (score 30/100 on cost/progress/payment behaviour)
WRK00363,Irrigation Canal at District_3 Sector 30,Irrigation Canal,District_3,946518.84,532774.76,60.2,53.8,56.28781356322501,-43.71218643677499,-6.400000000000006,743,0.0,8850.079069767442,5.2,0,60.1,100.0,0.0,0.0,23.5,Low,Delayed by 743 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 60/100) | Anomaly pattern detected by ML model (score 5/100 on cost/progress/payment behaviour)
WRK00165,Road Construction at District_8 Sector 8,Road Construction,District_8,2040186.36,1134692.6,62.0,57.5,55.61710548834372,-44.38289451165628,-4.5,831,0.0,18301.493548387098,3.1,0,64.5,100.0,0.0,0.0,23.5,Low,Delayed by 831 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 64/100)
WRK00008,Bridge at District_9 Sector 14,Bridge,District_9,2557695.34,1409900.7,56.5,55.9,55.12387178998418,-44.876128210015814,-0.6000000000000014,864,0.0,24953.994690265485,1.7,0,66.2,100.0,0.0,0.0,23.4,Low,Delayed by 864 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 66/100)
WRK00555,Drainage at District_8 Sector 6,Drainage,District_8,4487096.26,3709114.74,81.6,80.3,82.66180454082793,-17.338195459172066,-1.2999999999999972,845,0.0,45454.83750000001,4.0,0,60.7,100.0,0.0,0.9619295115479517,23.4,Low,Delayed by 845 days beyond planned completion | Possible duplicate/overlapping work found (duplicate risk 61/100)
WRK00048,Anganwadi Center at District_12 Sector 17,Anganwadi Center,District_12,2176994.86,1513458.25,56.1,67.8,69.5205247292132,-30.47947527078681,11.699999999999996,874,12.480000000000002,26977.86541889483,17.2,0,0.0,100.0,14.039999999999994,12.340449791964101,23.3,Low,"Delayed by 874 days beyond planned completion | Anomaly pattern detected by ML model (score 17/100 on cost/progress/payment behaviour) | Utilisation irregularity: 70% of funds used vs 56% physical work done | Fund diversion signal: financial progress (68%) far ahead of physical progress (56%), payment irregularity 12/100"
