work_id,work_name,work_type,state,district,constituency,lat,lon,sanctioned_amount,expenditure,physical_progress_pct,financial_progress_pct,start_date,end_date,actual_end_date,num_payment_txns,max_single_txn_pct_of_sanctioned,vendor_id,is_fraud_label
WRK03756,Anganwadi Centre - Hyderabad North,Anganwadi Centre,Telangana,Hyderabad,Hyderabad North,17.6365,79.4965,3151855,1922631,55,61,2024-01-22,2025-07-10,,5,44.2,VEND149,0
WRK01327,Health Sub-Centre - Asansol Rural,Health Sub-Centre,West Bengal,Asansol,Asansol Rural,22.6311,88.591,5953931,4703605,77,79,2023-02-05,2024-03-05,,7,39.9,VEND241,0
WRK01277,Drainage Project - Patna Rural,Drainage Project,Bihar,Patna,Patna Rural,25.9601,85.5975,16084034,10454622,57,65,2023-07-07,2023-11-18,,9,17.2,VEND058,0
WRK01284,Road Construction - Ludhiana East,Road Construction,Punjab,Ludhiana,Ludhiana East,30.8447,75.2362,1872003,1872003,8,100,2022-08-01,2023-05-02,,5,77.2,VEND105,1
WRK03077,Irrigation Canal - Vadodara Central,Irrigation Canal,Gujarat,Vadodara,Vadodara Central,21.9605,71.2846,5948485,1070727,21,18,2023-11-03,2024-08-13,,8,16.5,VEND315,0
WRK00806,Anganwadi Centre - Gaya Central,Anganwadi Centre,Bihar,Gaya,Gaya Central,25.3996,85.7498,584153,502371,82,86,2022-10-15,2023-12-24,,3,38.0,VEND296,0
WRK03569,Road Construction - Nizamabad South,Road Construction,Telangana,Nizamabad,Nizamabad South,18.9013,80.1744,4557675,1914223,34,42,2024-01-05,2024-11-09,,7,35.7,VEND359,0
WRK01530,School Building - Kota Rural,School Building,Rajasthan,Kota,Kota Rural,26.1548,75.2581,4099720,327977,1,8,2024-07-28,2025-03-15,,9,13.4,VEND352,0
WRK02551,Road Construction - Cuttack Rural,Road Construction,Odisha,Cuttack,Cuttack Rural,21.2963,84.8534,574080,413337,74,72,2023-12-20,2024-11-29,,7,34.0,VEND138,0
WRK00050,Community Hall - Aurangabad Urban,Community Hall,Maharashtra,Aurangabad,Aurangabad Urban,20.532,76.5552,8895601,7205436,82,81,2024-08-25,2025-04-15,,6,19.4,VEND210,0
WRK01571,Anganwadi Centre - Gurugram East,Anganwadi Centre,Haryana,Gurugram,Gurugram East,29.332,76.4785,8439687,1012762,10,12,2022-09-16,2023-05-27,,5,28.7,VEND173,0
WRK01559,Public Toilet Complex - Rourkela South,Public Toilet Complex,Odisha,Rourkela,Rourkela South,19.8839,85.3937,7740585,5882844,76,76,2023-06-18,2024-10-18,,11,43.9,VEND332,0
WRK02821,Anganwadi Centre - Rajkot East,Anganwadi Centre,Gujarat,Rajkot,Rajkot East,22.3595,70.2585,16747631,13063152,79,78,2024-03-14,2025-05-22,,4,17.2,VEND338,0
WRK00802,Anganwadi Centre - Jalandhar Urban,Anganwadi Centre,Punjab,Jalandhar,Jalandhar Urban,30.9195,74.6168,534574,534574,99,100,2022-11-03,2023-06-25,,11,23.3,VEND101,0
WRK02735,School Building - Patna Rural,School Building,Bihar,Patna,Patna Rural,25.1632,86.0186,4142902,1118583,25,27,2022-04-28,2023-07-21,,9,21.2,VEND137,0
WRK01311,School Building - Amritsar Urban,School Building,Punjab,Amritsar,Amritsar Urban,30.583,75.3413,2148139,1310364,62,61,2022-10-21,2023-10-22,,3,23.6,VEND382,0
WRK03715,Streetlight Installation - Cuttack West,Streetlight Installation,Odisha,Cuttack,Cuttack West,21.2135,86.042,6730992,2423157,36,36,2023-08-08,2024-04-13,,12,23.7,VEND301,0
WRK00425,Water Supply Scheme - Surat Rural,Water Supply Scheme,Gujarat,Surat,Surat Rural,22.7314,70.2391,9218716,8020282,94,87,2022-05-01,2022-10-18,,4,27.4,VEND014,0
WRK00001,Drainage Project - Hyderabad West,Drainage Project,Telangana,Hyderabad,Hyderabad West,17.5989,80.5817,15591950,1403275,15,9,2023-07-19,2024-03-30,,5,38.3,VEND156,0
WRK02456,Health Sub-Centre - Asansol Central,Health Sub-Centre,West Bengal,Asansol,Asansol Central,24.0585,88.6646,6928553,3672133,54,53,2023-08-26,2025-01-10,,12,10.9,VEND052,0
WRK03038,Health Sub-Centre - Hyderabad West,Health Sub-Centre,Telangana,Hyderabad,Hyderabad West,18.5855,80.0439,5259345,3997102,76,76,2024-02-07,2025-02-02,,3,25.9,VEND138,0
WRK03612,Streetlight Installation - Muzaffarpur Urban,Streetlight Installation,Bihar,Muzaffarpur,Muzaffarpur Urban,25.3945,85.4395,3512908,3337262,95,95,2022-04-05,2023-09-19,,5,62.9,VEND140,1
WRK00977,Health Sub-Centre - Jodhpur North,Health Sub-Centre,Rajasthan,Jodhpur,Jodhpur North,26.1463,73.2777,21536090,17444232,76,81,2024-03-06,2025-04-19,,3,19.4,VEND108,0
WRK02035,Water Supply Scheme - Nagpur East,Water Supply Scheme,Maharashtra,Nagpur,Nagpur East,20.4835,76.693,8601242,430062,8,5,2022-05-11,2023-01-20,,6,41.3,VEND313,0
WRK01270,Water Supply Scheme - Muzaffarpur Rural,Water Supply Scheme,Bihar,Muzaffarpur,Muzaffarpur Rural,26.1433,84.7141,3366116,1077157,26,32,2023-10-14,2024-03-27,,5,14.0,VEND134,0
WRK00177,Water Supply Scheme - Surat Central,Water Supply Scheme,Gujarat,Surat,Surat Central,21.3705,71.0547,1641458,393949,29,24,2023-11-11,2025-02-24,,7,38.1,VEND285,0
WRK03204,Anganwadi Centre - Kota Central,Anganwadi Centre,Rajasthan,Kota,Kota Central,27.4022,74.693,8899354,1334903,16,15,2022-08-18,2023-12-12,,3,43.8,VEND239,0
WRK00513,Community Hall - Guwahati North,Community Hall,Assam,Guwahati,Guwahati North,25.9866,92.5336,1092979,983681,98,90,2023-06-24,2024-05-21,,6,39.2,VEND243,0
WRK01287,Anganwadi Centre - Lucknow West,Anganwadi Centre,Uttar Pradesh,Lucknow,Lucknow West,26.8848,81.2248,7077586,4812758,63,68,2022-05-01,2022-09-17,,10,24.4,VEND007,0
WRK01463,Water Supply Scheme - Solapur North,Water Supply Scheme,Maharashtra,Solapur,Solapur North,18.9565,75.7501,12426224,0,0,0,2023-07-30,2024-06-07,,8,11.2,VEND090,0
WRK01813,Anganwadi Centre - Bhubaneswar Central,Anganwadi Centre,Odisha,Bhubaneswar,Bhubaneswar Central,19.7441,85.3696,7391510,3104434,38,42,2023-03-19,2023-07-21,,5,25.9,VEND067,0
WRK01140,Irrigation Canal - Patiala West,Irrigation Canal,Punjab,Patiala,Patiala West,31.9983,76.0935,14395995,5470478,44,38,2022-10-16,2023-06-20,,6,43.7,VEND142,0
WRK01856,Drainage Project - Patna Central,Drainage Project,Bihar,Patna,Patna Central,25.091,85.8498,23314723,8393300,29,36,2024-02-09,2024-12-29,,8,23.5,VEND161,0
WRK00767,Drainage Project - Agra South,Drainage Project,Uttar Pradesh,Agra,Agra South,26.1441,81.8104,17258185,7593601,48,44,2022-07-04,2023-07-26,,6,24.0,VEND029,0
WRK01349,Irrigation Canal - Howrah West,Irrigation Canal,West Bengal,Howrah,Howrah West,22.8266,88.6589,870268,748430,87,86,2023-07-25,2023-12-04,,4,25.8,VEND012,0
WRK02672,Irrigation Canal - Indore West,Irrigation Canal,Madhya Pradesh,Indore,Indore West,23.3424,79.7851,1040072,488833,41,47,2022-06-17,2023-11-21,,6,33.8,VEND223,0
WRK01055,Anganwadi Centre - Hubballi Central,Anganwadi Centre,Karnataka,Hubballi,Hubballi Central,16.0205,76.5712,6858500,5281045,78,77,2022-04-24,2023-02-04,,5,29.9,VEND242,0
WRK01318,Irrigation Canal - Nizamabad South,Irrigation Canal,Telangana,Nizamabad,Nizamabad South,16.7845,80.0908,19251332,12320852,71,64,2023-05-29,2023-11-24,,6,17.1,VEND154,0
WRK03015,Public Toilet Complex - Patiala South,Public Toilet Complex,Punjab,Patiala,Patiala South,30.6344,74.4058,5715914,1028864,17,18,2023-09-05,2024-09-03,,9,13.4,VEND110,0
WRK01263,Streetlight Installation - Patna East,Streetlight Installation,Bihar,Patna,Patna East,25.4868,84.793,422981,346844,60,82,2024-06-03,2024-12-15,,1,87.8,VEND389,1
WRK02357,Public Toilet Complex - Warangal Urban,Public Toilet Complex,Telangana,Warangal,Warangal Urban,17.3993,80.2746,2001157,600347,37,30,2024-08-24,2025-02-27,,8,12.5,VEND196,0
WRK02345,School Building - Rourkela Urban,School Building,Odisha,Rourkela,Rourkela Urban,21.1168,86.0432,1943458,835686,42,43,2024-02-06,2024-07-28,,11,42.6,VEND117,0
WRK03862,Irrigation Canal - Vadodara West,Irrigation Canal,Gujarat,Vadodara,Vadodara West,21.822,70.0844,5765852,2998243,59,52,2022-07-28,2023-01-22,,11,25.8,VEND069,0
WRK03167,Community Hall - Chennai East,Community Hall,Tamil Nadu,Chennai,Chennai East,11.0598,79.2965,16699666,15029699,82,90,2023-08-18,2024-01-23,,9,11.2,VEND199,0
WRK03241,Road Construction - Faridabad South,Road Construction,Haryana,Faridabad,Faridabad South,28.2898,76.4641,15497717,15497717,99,100,2023-07-09,2024-10-13,,11,15.7,VEND389,0
WRK00381,Public Toilet Complex - Guwahati Urban,Public Toilet Complex,Assam,Guwahati,Guwahati Urban,25.0615,92.519,4797645,2590728,52,54,2024-01-21,2024-11-07,,8,27.0,VEND341,0
WRK01867,Drainage Project - Warangal East,Drainage Project,Telangana,Warangal,Warangal East,16.9547,79.4827,1726816,1156966,65,67,2022-10-10,2023-02-22,,5,18.2,VEND075,0
WRK03259,Streetlight Installation - Bhopal Central,Streetlight Installation,Madhya Pradesh,Bhopal,Bhopal Central,22.6139,77.4498,21585863,7123334,41,33,2023-01-23,2023-06-10,,4,18.4,VEND106,0
WRK02874,Road Construction - Vadodara Central,Road Construction,Gujarat,Vadodara,Vadodara Central,22.9103,71.3633,11338674,8504005,58,75,2023-08-14,2024-09-15,,2,79.4,VEND051,1
WRK03146,Road Construction - Bhagalpur South,Road Construction,Bihar,Bhagalpur,Bhagalpur South,26.3119,84.834,1772788,868666,47,49,2022-12-19,2023-10-24,,8,30.3,VEND027,0
WRK03925,Public Toilet Complex - Meerut East,Public Toilet Complex,Uttar Pradesh,Meerut,Meerut East,27.373,79.771,14445206,0,0,0,2022-07-15,2023-04-23,,6,29.9,VEND122,0
WRK00420,School Building - Dibrugarh South,School Building,Assam,Dibrugarh,Dibrugarh South,25.8643,91.9103,20430417,15322812,43,75,2024-08-09,2026-01-21,,1,100.0,VEND252,1
WRK00626,Drainage Project - Gurugram West,Drainage Project,Haryana,Gurugram,Gurugram West,28.8571,75.5256,1741736,1010206,63,58,2024-05-25,2025-07-25,,11,37.7,VEND292,0
WRK02088,Drainage Project - Rajkot South,Drainage Project,Gujarat,Rajkot,Rajkot South,22.8799,72.2107,996562,69759,13,7,2023-04-28,2023-09-07,,8,18.3,VEND188,0
WRK01481,Anganwadi Centre - Siliguri South,Anganwadi Centre,West Bengal,Siliguri,Siliguri South,22.1256,86.6169,17691450,2476803,15,14,2023-04-22,2024-06-03,,9,15.2,VEND138,0
WRK01060,Anganwadi Centre - Chennai Rural,Anganwadi Centre,Tamil Nadu,Chennai,Chennai Rural,12.0665,79.4094,8505084,3657186,49,43,2023-09-15,2024-09-09,,9,43.5,VEND367,0
WRK01971,Road Construction - Surat West,Road Construction,Gujarat,Surat,Surat West,22.707,70.14,9421158,9421158,13,100,2022-05-02,2022-10-26,,4,75.5,VEND063,1
WRK00081,Anganwadi Centre - Cuttack Urban,Anganwadi Centre,Odisha,Cuttack,Cuttack Urban,19.8397,85.9965,895914,143346,21,16,2024-01-25,2025-07-06,,5,34.4,VEND031,0
WRK00074,School Building - Kolkata Urban,School Building,West Bengal,Kolkata,Kolkata Urban,21.7732,86.6896,7370449,5527836,77,75,2023-08-23,2024-03-31,,7,39.1,VEND104,0
WRK02412,Streetlight Installation - Dibrugarh Rural,Streetlight Installation,Assam,Dibrugarh,Dibrugarh Rural,25.8502,93.288,7351976,514638,7,7,2023-05-01,2024-08-20,,11,17.1,VEND250,0
WRK01253,Drainage Project - Howrah East,Drainage Project,West Bengal,Howrah,Howrah East,22.9626,88.4223,438632,214929,54,49,2024-03-01,2025-05-11,,12,14.5,VEND145,0
WRK02511,Anganwadi Centre - Patna South,Anganwadi Centre,Bihar,Patna,Patna South,25.6552,84.7745,963737,86736,8,9,2024-02-09,2025-03-21,,12,41.5,VEND030,0
WRK01895,Streetlight Installation - Kalaburagi Rural,Streetlight Installation,Karnataka,Kalaburagi,Kalaburagi Rural,14.8986,74.6708,9696740,1357543,8,14,2023-06-23,2024-03-15,,7,16.6,VEND020,0
WRK01865,Health Sub-Centre - Patna West,Health Sub-Centre,Bihar,Patna,Patna West,26.6796,85.9559,17698975,13097241,67,74,2024-03-13,2025-05-02,,11,24.7,VEND122,0
WRK01462,Water Supply Scheme - Surat Central,Water Supply Scheme,Gujarat,Surat,Surat Central,21.405,72.224,1073590,1073590,11,100,2022-05-03,2022-10-30,,4,73.4,VEND222,1
WRK00508,School Building - Silchar North,School Building,Assam,Silchar,Silchar North,27.2959,91.8655,7237458,940869,14,13,2023-03-12,2024-02-15,,4,29.7,VEND250,0
WRK01182,Water Supply Scheme - Surat Central,Water Supply Scheme,Gujarat,Surat,Surat Central,22.9081,70.677,2276899,1411677,58,62,2023-12-19,2024-10-06,,10,43.0,VEND343,0
WRK03276,Community Hall - Kolkata West,Community Hall,West Bengal,Kolkata,Kolkata West,22.6349,88.2592,2152858,150700,11,7,2023-08-16,2025-01-09,,3,24.0,VEND055,0
WRK00489,Streetlight Installation - Ludhiana East,Streetlight Installation,Punjab,Ludhiana,Ludhiana East,30.8397,75.0903,13070235,8103545,61,62,2023-06-22,2023-11-29,,5,44.4,VEND351,0
WRK01125,School Building - Bhagalpur Central,School Building,Bihar,Bhagalpur,Bhagalpur Central,24.7619,85.2279,2302426,667703,32,29,2022-12-12,2023-08-04,,7,21.5,VEND237,0
WRK02990,Drainage Project - Prayagraj Rural,Drainage Project,Uttar Pradesh,Prayagraj,Prayagraj Rural,26.1238,80.0942,21988674,20009693,97,91,2023-12-17,2024-08-23,,12,35.0,VEND241,0
WRK01542,School Building - Mangaluru Central,School Building,Karnataka,Mangaluru,Mangaluru Central,14.8125,74.5015,16793901,16793901,5,100,2023-07-20,2023-11-22,,2,43.1,VEND084,1
WRK00389,Streetlight Installation - Jaipur Rural,Streetlight Installation,Rajasthan,Jaipur,Jaipur Rural,26.7925,73.2925,10724471,8686821,86,81,2022-05-12,2022-11-19,,7,10.9,VEND317,0
WRK02972,Public Toilet Complex - Pune Central,Public Toilet Complex,Maharashtra,Pune,Pune Central,19.3435,74.901,1670187,1653485,97,99,2024-01-13,2024-09-13,,12,24.6,VEND213,0
WRK03662,Public Toilet Complex - Mangaluru North,Public Toilet Complex,Karnataka,Mangaluru,Mangaluru North,15.303,76.1916,2119832,2119832,11,100,2024-07-14,2025-09-25,,4,67.0,VEND380,1
WRK02212,Drainage Project - Jalandhar West,Drainage Project,Punjab,Jalandhar,Jalandhar West,30.413,74.5727,2368582,1184291,50,50,2022-09-26,2023-03-11,,6,21.2,VEND303,0
WRK01291,Water Supply Scheme - Rajkot Central,Water Supply Scheme,Gujarat,Rajkot,Rajkot Central,22.7426,70.1911,1985819,853902,47,43,2023-04-18,2024-07-18,,8,35.7,VEND178,0
WRK00862,Water Supply Scheme - Surat West,Water Supply Scheme,Gujarat,Surat,Surat West,22.911,70.5527,8106404,6160867,79,76,2023-09-18,2024-06-12,,7,27.0,VEND034,0
WRK02948,Drainage Project - Patiala East,Drainage Project,Punjab,Patiala,Patiala East,30.2385,75.8024,480645,158612,29,33,2022-09-22,2023-02-15,,3,26.8,VEND393,0
WRK02332,Anganwadi Centre - Bengaluru Urban North,Anganwadi Centre,Karnataka,Bengaluru Urban,Bengaluru Urban North,16.4062,76.6432,17634655,5114049,31,29,2024-06-16,2025-03-08,,5,16.5,VEND389,0
WRK00816,Health Sub-Centre - Bhopal North,Health Sub-Centre,Madhya Pradesh,Bhopal,Bhopal North,23.9294,79.3836,1688345,1181841,78,70,2023-03-22,2024-03-23,,5,28.3,VEND131,0
WRK01087,Irrigation Canal - Panipat South,Irrigation Canal,Haryana,Panipat,Panipat South,30.1197,76.3075,535221,203383,41,38,2024-02-18,2024-09-04,,6,36.8,VEND088,0
WRK02791,Public Toilet Complex - Dibrugarh North,Public Toilet Complex,Assam,Dibrugarh,Dibrugarh North,25.9948,93.7212,8022883,7541510,89,94,2024-05-05,2025-08-17,,9,20.9,VEND255,0
WRK01577,Community Hall - Surat North,Community Hall,Gujarat,Surat,Surat North,22.7895,72.2895,7979135,3271445,42,41,2023-09-17,2025-01-09,,7,37.8,VEND045,0
WRK02113,Community Hall - Ahmedabad Rural,Community Hall,Gujarat,Ahmedabad,Ahmedabad Rural,21.4403,71.7202,1611159,773356,53,48,2023-07-24,2024-01-17,,9,11.0,VEND354,0
WRK03802,Health Sub-Centre - Madurai West,Health Sub-Centre,Tamil Nadu,Madurai,Madurai West,11.4498,77.903,10351734,2691450,27,26,2023-06-10,2024-05-03,,12,17.4,VEND348,0
WRK03393,Anganwadi Centre - Bikaner North,Anganwadi Centre,Rajasthan,Bikaner,Bikaner North,26.0408,73.3559,479726,450942,88,94,2024-07-26,2025-01-29,,7,21.9,VEND222,0
WRK01280,Health Sub-Centre - Guwahati Urban,Health Sub-Centre,Assam,Guwahati,Guwahati Urban,25.3321,93.4716,3273739,3142789,92,96,2022-10-29,2023-11-08,,8,26.0,VEND201,0
WRK00605,Community Hall - Ahmedabad South,Community Hall,Gujarat,Ahmedabad,Ahmedabad South,22.3407,70.7236,11266892,3830743,36,34,2022-06-11,2023-04-24,,6,20.2,VEND269,0
WRK02783,Water Supply Scheme - Patiala Central,Water Supply Scheme,Punjab,Patiala,Patiala Central,31.205,74.3406,2497713,124885,2,5,2024-03-26,2025-06-03,,5,22.9,VEND176,0
WRK03940,Community Hall - Dibrugarh West,Community Hall,Assam,Dibrugarh,Dibrugarh West,26.8975,92.3723,4081039,3224020,78,79,2023-03-08,2023-09-26,,9,12.5,VEND067,0
WRK00353,Anganwadi Centre - Siliguri West,Anganwadi Centre,West Bengal,Siliguri,Siliguri West,22.4941,87.6771,19447100,13807441,78,71,2022-12-01,2023-06-28,,12,16.3,VEND256,0
WRK00324,Streetlight Installation - Indore Urban,Streetlight Installation,Madhya Pradesh,Indore,Indore Urban,24.568,77.742,8378098,8378098,98,100,2024-05-10,2025-04-06,,6,33.1,VEND372,0
WRK03412,Community Hall - Pune North,Community Hall,Maharashtra,Pune,Pune North,20.6302,75.8593,18243683,14594946,72,80,2023-08-17,2024-10-28,,4,27.6,VEND335,0
WRK03184,Streetlight Installation - Nizamabad Central,Streetlight Installation,Telangana,Nizamabad,Nizamabad Central,18.9457,79.8976,9063122,1631361,14,18,2023-04-24,2024-05-21,,3,39.3,VEND164,0
WRK02991,Streetlight Installation - Belagavi Rural,Streetlight Installation,Karnataka,Belagavi,Belagavi Rural,14.7773,76.451,6588147,2832903,40,43,2024-08-26,2026-01-15,,10,43.2,VEND201,0
WRK01656,Streetlight Installation - Mumbai South,Streetlight Installation,Maharashtra,Mumbai,Mumbai South,20.0791,76.4774,8948645,4921754,58,55,2022-05-23,2023-06-10,,4,13.1,VEND029,0
WRK02199,Health Sub-Centre - Rourkela Rural,Health Sub-Centre,Odisha,Rourkela,Rourkela Rural,20.5803,84.7665,5428306,4071229,73,75,2022-04-11,2022-08-16,,6,26.2,VEND103,0
WRK02083,Road Construction - Patiala North,Road Construction,Punjab,Patiala,Patiala North,32.0009,75.0972,1628965,1205434,77,74,2022-06-02,2023-05-25,,6,11.9,VEND219,0
WRK02528,Drainage Project - Rourkela Rural,Drainage Project,Odisha,Rourkela,Rourkela Rural,21.4254,85.5511,17761951,2841912,8,16,2024-03-17,2025-03-24,,8,22.4,VEND308,0
WRK01406,Irrigation Canal - Faridabad Central,Irrigation Canal,Haryana,Faridabad,Faridabad Central,29.2632,76.9962,479357,354724,75,74,2022-11-23,2023-08-31,,10,19.3,VEND334,0
WRK02988,School Building - Udaipur Urban,School Building,Rajasthan,Udaipur,Udaipur Urban,27.5955,75.3814,966420,357575,29,37,2022-08-13,2023-05-24,,3,42.9,VEND395,0
WRK01700,Water Supply Scheme - Rajkot Central,Water Supply Scheme,Gujarat,Rajkot,Rajkot Central,22.6264,70.4442,9263192,9263192,11,100,2022-10-18,2023-03-27,,5,77.2,VEND007,1
WRK01706,Health Sub-Centre - Darjeeling Rural,Health Sub-Centre,West Bengal,Darjeeling,Darjeeling Rural,23.6401,87.5313,9223024,5626044,59,61,2023-01-18,2024-04-15,,5,40.4,VEND040,0
WRK02068,Irrigation Canal - Hyderabad North,Irrigation Canal,Telangana,Hyderabad,Hyderabad North,17.7751,79.5731,10918713,4913420,49,45,2024-08-24,2025-02-07,,6,14.9,VEND254,0
WRK00623,Health Sub-Centre - Patna Urban,Health Sub-Centre,Bihar,Patna,Patna Urban,26.1565,84.2638,477102,372139,80,78,2023-02-25,2024-04-07,,12,17.2,VEND278,0
WRK02797,Community Hall - Nizamabad South,Community Hall,Telangana,Nizamabad,Nizamabad South,16.7768,79.0121,16650876,1831596,12,11,2023-10-03,2024-05-15,,7,28.6,VEND293,0
WRK02742,Anganwadi Centre - Kolkata Central,Anganwadi Centre,West Bengal,Kolkata,Kolkata Central,21.7268,87.1816,418974,196917,46,47,2024-06-03,2025-11-18,,5,19.9,VEND373,0
WRK03801,Anganwadi Centre - Darjeeling Rural,Anganwadi Centre,West Bengal,Darjeeling,Darjeeling Rural,23.4983,87.0707,8006979,7366420,92,92,2022-09-23,2023-06-26,,9,34.1,VEND078,0
WRK01832,Drainage Project - Warangal East,Drainage Project,Telangana,Warangal,Warangal East,18.0943,80.0517,1051687,946518,83,90,2024-08-12,2025-11-23,,3,13.9,VEND100,0
WRK01275,Public Toilet Complex - Gaya South,Public Toilet Complex,Bihar,Gaya,Gaya South,24.7645,84.8132,2373816,2278863,95,96,2022-04-08,2023-06-23,,7,29.5,VEND262,0
WRK02208,Anganwadi Centre - Varanasi East,Anganwadi Centre,Uttar Pradesh,Varanasi,Varanasi East,26.9021,82.0483,2247182,741570,25,33,2024-06-08,2025-03-26,,9,30.0,VEND230,0
WRK00164,Road Construction - Rajkot Central,Road Construction,Gujarat,Rajkot,Rajkot Central,22.2891,71.3084,15519212,9311527,52,60,2022-12-24,2023-07-21,,4,29.6,VEND258,0
WRK01754,Irrigation Canal - Nizamabad South,Irrigation Canal,Telangana,Nizamabad,Nizamabad South,18.1376,78.4722,11633640,10121266,57,87,2023-09-17,2024-09-10,,1,96.0,VEND212,1
WRK02048,Anganwadi Centre - Mysuru Central,Anganwadi Centre,Karnataka,Mysuru,Mysuru Central,15.7644,74.5953,21382840,21382840,95,100,2023-11-01,2024-03-21,,10,41.0,VEND336,0
WRK02601,Public Toilet Complex - Nagpur West,Public Toilet Complex,Maharashtra,Nagpur,Nagpur West,20.5649,75.8011,9709767,6991032,75,72,2023-03-08,2023-11-18,,10,33.4,VEND149,0
WRK02247,Community Hall - Hyderabad West,Community Hall,Telangana,Hyderabad,Hyderabad West,16.9809,78.7438,4540321,4358708,94,96,2024-02-18,2024-10-30,,4,72.1,VEND196,1
WRK02978,Water Supply Scheme - Muzaffarpur Central,Water Supply Scheme,Bihar,Muzaffarpur,Muzaffarpur Central,25.7041,86.1295,8580357,8408749,33,98,2024-04-11,2025-08-05,,5,78.0,VEND138,1
WRK00409,Drainage Project - Kozhikode South,Drainage Project,Kerala,Kozhikode,Kozhikode South,11.0227,76.6323,1752259,245316,15,14,2022-04-30,2023-09-13,,5,40.0,VEND073,0
WRK00143,Water Supply Scheme - Aurangabad Central,Water Supply Scheme,Maharashtra,Aurangabad,Aurangabad Central,19.5499,76.67,3056935,1773022,65,58,2022-08-16,2023-11-01,,12,15.1,VEND086,0
WRK00023,Health Sub-Centre - Solapur North,Health Sub-Centre,Maharashtra,Solapur,Solapur North,19.1593,75.847,1695675,525659,33,31,2023-07-02,2023-11-04,,6,34.3,VEND180,0
WRK02253,Streetlight Installation - Rourkela Urban,Streetlight Installation,Odisha,Rourkela,Rourkela Urban,21.7298,84.631,458858,454269,99,99,2024-06-17,2025-04-21,,3,44.0,VEND205,0
